Max,Min,Mean
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
0.0,-169.503200467,-78.7081074753
